file_index,file_name,file_url
2019335,CFC-SEU-002_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-002_Final.pdf
2019336,CFC-SEU-003 Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-003 Final Combined.pdf
2019337,CFC-SEU-004_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-004_Final.pdf
2019338,CFC-SEU-005_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-005_FINAL.PDF
2019339,CFC-SEU-006_Q1-9.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-006_Q1-9.pdf
2019340,CFC-SEU-007_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-007_Final.pdf
2019341,CFC-SEU-008_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-008_Combined.pdf
2019342,CFC-SEU-009_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-009_Final.pdf
2019343,CFC-SEU-010_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-010_Combined.pdf
2019344,CFC-SEU-011_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-011_Final.pdf
2019345,CFC-SEU-012_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-012_Final.pdf
2019346,CFC-SEU-013_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-013_Final.pdf
2019347,CFC-SEU-DR14.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-DR14.pdf
2019348,CFC-SEU-015_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-015_Final.pdf
2019349,CFC-SEU-016_FINAL.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-016_FINAL.pdf
2019350,CFC-SEU-017_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-017_FINAL.PDF
2019351,CFC-SEU-018_final_combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-018_final_combined.pdf
2019352,CFC-SEU-019_Q1.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-019_Q1.pdf
2019353,CFC-SEU-020.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CFC-SEU-020.pdf
2019354,CUE DR-01.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE DR-01.pdf
2019355,CUE DR-02_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE DR-02_Combined.pdf
2019356,CUE_DR_SDGE_Follow_up_Responses_Ver03_for_D2.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE_DR_SDGE_Follow_up_Responses_Ver03_for_D2.pdf
2019357,CUE DR-03_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE DR-03_Final_Combined.pdf
2019358,CUE-SEU-03_Supplemental_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE-SEU-03_Supplemental_Combined.pdf
2019359,CUE-SEU-DR-04_Q_241_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE-SEU-DR-04_Q_241_Final.pdf
2019360,CUE_DR05_combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE_DR05_combined.pdf
2019361,CUE-SCG-DR-06_Combined_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE-SCG-DR-06_Combined_Final.pdf
2019362,CUE-SEU DR-07-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE-SEU DR-07-Final.pdf
2019363,CUE_SCG_DR-09_Q_320-333.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE_SCG_DR-09_Q_320-333.pdf
2019364,CUE_SDGE_DR-10_Q334-344.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE_SDGE_DR-10_Q334-344.pdf
2019365,CUE_SCG_DR-11_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE_SCG_DR-11_Final.pdf
2019366,CUE SCG DR-13 Q 349-352 combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE SCG DR-13 Q 349-352 combined.pdf
2019367,CUE SCG DR-14-Q353-358.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE SCG DR-14-Q353-358.pdf
2019368,CUE SCG DR-15 Q359.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CUE SCG DR-15 Q359.pdf
2019369,ORA-SDGESCG-ORAL-DR-001-LL_Corporate_Center_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/ORA-SDGESCG-ORAL-DR-001-LL_Corporate_Center_Final.pdf
2019370,ORA-SDGESCG-ORAL-DR-002-LL Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/ORA-SDGESCG-ORAL-DR-002-LL Final.pdf
2019371,ORA-SDGE-Oral-DR003-TLG.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/ORA-SDGE-Oral-DR003-TLG.PDF
2019372,EDF-DR-001 final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/EDF-DR-001 final.pdf
2019373,EDF-DR2_Revised_Combined_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/EDF-DR2_Revised_Combined_Final.pdf
2019374,EDF-DR3_Q_1_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/EDF-DR3_Q_1_Final.pdf
2019375,EDF-SCG-DR4 _Q 4_1-4_2_4_9-4_11_combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/EDF-SCG-DR4 _Q 4_1-4_2_4_9-4_11_combined.pdf
2019376,EDF-DR5 Q1-3 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/EDF-DR5 Q1-3 Final.pdf
2019377,CLB-SCG-001.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CLB-SCG-001.pdf
2019378,CLB-SCG-002.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/CLB-SCG-002.pdf
2019379,Long_Beach_Informal_Email_Data_Request_April_25_2018.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/Long_Beach_Informal_Email_Data_Request_April_25_2018.pdf
2019380,SED-DR-1.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SED-DR-1.pdf
2019381,SED-DR-2 final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SED-DR-2 final.pdf
2019382,SED-DR-3 final-Public.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SED-DR-3 final-Public.pdf
2019383,TURN_DR-01 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-01 Final.pdf
2019384,TURN_DR-02 FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-02 FINAL.PDF
2019385,TURN_DR-03 Q1_15 Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-03 Q1_15 Final Combined.pdf
2019386,TURN_DR-04_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-04_Final.pdf
2019387,TURN_DR-05 Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-05 Final Combined.pdf
2019388,TURN_DR-06_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-06_Combined.pdf
2019389,TURN_DR-07 Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-07 Final Combined.pdf
2019390,TURN_DR-08 Q1-18_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-08 Q1-18_Final_Combined.pdf
2019391,TURN_DR-09 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-09 Final.pdf
2019392,TURN_DR-010_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-010_Final.pdf
2019393,TURN_DR-011_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-011_Final_Combined.pdf
2019394,TURN_DR-012 combined  Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-012 combined  Final.pdf
2019395,TURN_DR-013-SEU Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-013-SEU Final Combined.pdf
2019396,TURN_DR-014_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-014_Final.pdf
2019397,TURN_DR-015 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-015 Final.pdf
2019398,TURN_DR-016_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-016_Final.pdf
2019399,TURN_DR-017_Combined_final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-017_Combined_final.pdf
2019400,TURN_DR-018 Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-018 Final Combined.pdf
2019401,TURN_DR-019_combo.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-019_combo.pdf
2019402,TURN-DR-020 Final Combined Redacted.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-DR-020 Final Combined Redacted.pdf
2019403,TURN_DR-021 Final Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-021 Final Combined.pdf
2019404,TURN_DR-022 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-022 Final.pdf
2019405,TURN_DR-023_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-023_Final.pdf
2019406,TURN-24-Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-24-Final_Combined.pdf
2019407,TURN_DR-025_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-025_Final.pdf
2019408,TURN_DR-026_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-026_Combined.pdf
2019409,TURN_DR-027_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-027_Final.pdf
2019410,TURN_DR-028_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-028_Final.pdf
2019411,TURN_DR-029_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-029_Final.pdf
2019412,TURN_DR-030_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-030_Final.pdf
2019413,TURN_DR_31_Q1-19_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR_31_Q1-19_FINAL.PDF
2019414,TURN_DR32Q1-10_12-14_17-22_combo.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR32Q1-10_12-14_17-22_combo.pdf
2019415,TURN_DR-033_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-033_Final.pdf
2019416,TURN_DR-035_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-035_Final.pdf
2019417,TURN_DR-036_Q1-7 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-036_Q1-7 Final.pdf
2019418,TURN_DR-037_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-037_Final.pdf
2019419,TURN_DR-038_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-038_Combined.pdf
2019420,TURN_DR-039_Final_CONF_Redacted.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-039_Final_CONF_Redacted.pdf
2019421,TURN_DR-040_final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-040_final.pdf
2019422,TURN-SEU-041_Final-.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SEU-041_Final-.pdf
2019423,TURN_DR-042 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-042 Final.pdf
2019424,TURN_DR-043_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-043_Final.pdf
2019425,TURN_DR-044.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-044.pdf
2019426,TURN_DR-045_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-045_FINAL.PDF
2019427,TURN_DR-046_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-046_Final.pdf
2019428,TURN_DR-047_Final_CONF.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-047_Final_CONF.pdf
2019429,TURN_DR-048_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-048_Final.pdf
2019430,TURN_DR-049 Q1-3.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-049 Q1-3.pdf
2019431,TURN_DR-050_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-050_Final.pdf
2019432,TURN_DR-052_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-052_Final.pdf
2019433,TURN_DR-053.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-053.pdf
2019434,TURN_DR-054.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-054.pdf
2019435,TURN_DR-055_Final_Conf.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-055_Final_Conf.pdf
2019436,TURN_DR-056_Q1.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-056_Q1.pdf
2019437,TURN_DR-057.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-057.pdf
2019438,TURN_DR-058.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-058.pdf
2019439,TURN_DR-059_Q1-4.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-059_Q1-4.pdf
2019440,TURN_DR60_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR60_Final.pdf
2019441,TURN_DR-061.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-061.pdf
2019442,TURN_DR-062.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-062.pdf
2019443,TURN_DR-063.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-063.pdf
2019444,TURN_DR-064-Q1-4.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-064-Q1-4.pdf
2019445,TURN_DR-065-Q1-4.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-065-Q1-4.pdf
2019446,TURN_DR-065-Q1_3_Supplemental.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-065-Q1_3_Supplemental.pdf
2019447,TURN_DR-066-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-066-Final.pdf
2019448,TURN_DR-067-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-067-Final.pdf
2019449,TURN_DR-068-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-068-Final.pdf
2019450,TURN_DR-069.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-069.pdf
2019451,TURN_DR-070 Q1-2 .pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-070 Q1-2 .pdf
2019452,TURN_DR-071-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-071-Final.pdf
2019453,Updated_TURN_DR-072_FINAL_Q4_Q7.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/Updated_TURN_DR-072_FINAL_Q4_Q7.pdf
2019454,TURN_DR-073 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-073 Final.pdf
2019455,TURN_DR-074 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-074 Final.pdf
2019456,TURN_DR-075 FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-075 FINAL.PDF
2019457,TURN-DR-077 Q1-3.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-DR-077 Q1-3.pdf
2019458,TURN_DR-078 Q1-5 Haines draft Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-078 Q1-5 Haines draft Final.pdf
2019459,TURN_DR-079.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-079.pdf
2019460,TURN_DR-080.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-080.pdf
2019461,TURN_DR-081.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-081.pdf
2019462,TURN_DR-082.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-082.pdf
2019463,TURN_DR-083.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-083.pdf
2019464,TURN_DR-084 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-084 Final.pdf
2019465,TURN_DR-085.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN_DR-085.pdf
2019466,SBUA-SEU-DR-001_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SBUA-SEU-DR-001_Combined.pdf
2019467,SBUA-SEU-DR-002_Q1-3_8_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SBUA-SEU-DR-002_Q1-3_8_Final.pdf
2019468,SBUA-SEU-DR-003_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SBUA-SEU-DR-003_Combined.pdf
2019469,TURN-SCGC-DR-01_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-01_Final.pdf
2019470,TURN-SCGC-DR-02-CONFIDENTIAL_Redacted.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-02-CONFIDENTIAL_Redacted.pdf
2019471,TURN-SCGC-DR-02 supplemental_Q3.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-02 supplemental_Q3.pdf
2019472,TURN-SCGC-DR-03_Q_1-24_CONF_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-03_Q_1-24_CONF_FINAL.PDF
2019473,TURN-SCGC-DR-04 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-04 Final.pdf
2019474,TURN-SCGC-DR-05 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-05 Final.pdf
2019475,TURN-SCGC-DR-06_Q1-20.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-06_Q1-20.pdf
2019476,TURN-SCGC-DR-07Q1-12_final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-07Q1-12_final.pdf
2019477,TURN-SCGC-DR-08_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-08_Final.pdf
2019478,TURN-SCGC-DR-09_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-09_Final.pdf
2019479,TURN-SCGC-DR-SEU-010.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-SEU-010.pdf
2019480,TURN-SCGC-DR-SEU-011 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-SEU-011 Final.pdf
2019481,TURN-SCGC-DR-SEU-012 Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-SEU-012 Final.pdf
2019482,TURN-SCGC-DR-SEU-013.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-SEU-013.pdf
2019483,TURN-SCGC-DR-SEU-014.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/TURN-SCGC-DR-SEU-014.pdf
2019484,UCAN DR-01 Q 1 final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN DR-01 Q 1 final.pdf
2019485,UCAN_DR-02 Q1-4.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN_DR-02 Q1-4.pdf
2019486,UCAN_DR-03_Combo_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN_DR-03_Combo_Final.pdf
2019487,UCAN_DR-02 Q1-4.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN_DR-02 Q1-4.pdf
2019488,UCAN_DR-05_ombined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN_DR-05_ombined.pdf
2019489,UCAN_DR-06-final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN_DR-06-final.pdf
2019490,UCAN_DR07_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/UCAN_DR07_FINAL.PDF
2019491,SCB-UCS-SCG-001_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCB-UCS-SCG-001_Final_Combined.pdf
2019492,SIERRA_CLUB-UCS-SCG-002-Q2_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA_CLUB-UCS-SCG-002-Q2_Final.pdf
2019493,SIERRA-CLUB-UCS-SCG-003-Q1-17-Combo-Conf.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA-CLUB-UCS-SCG-003-Q1-17-Combo-Conf.pdf
2019494,SIERRA-CLUB-UCS-SCG-004-FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA-CLUB-UCS-SCG-004-FINAL.PDF
2019495,SIERRA_CLUB-UCS-SCG-005-1-9_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA_CLUB-UCS-SCG-005-1-9_Final.pdf
2019496,SIERRA_CLUB-UCS-SCG-006_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA_CLUB-UCS-SCG-006_Final.pdf
2019497,SIERRA_CLUB-UCS-SCG-007_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA_CLUB-UCS-SCG-007_Final.pdf
2019498,SIERRA_CLUB-UCS-SCG-008-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA_CLUB-UCS-SCG-008-Final.pdf
2019499,SIERRA CLUB-UCS-SCG FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/SIERRA CLUB-UCS-SCG FINAL.PDF
2019500,IS-SCG-001_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS-SCG-001_Final_Combined.pdf
2019501,IS-SCG-002_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS-SCG-002_Final.pdf
2019502,IS-SCG-003_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS-SCG-003_Final_Combined.pdf
2019503,IS-SCG-004_Final_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS-SCG-004_Final_Combined.pdf
2019504,IS_DR005_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS_DR005_Final.pdf
2019505,IS_DR_006-Q6- Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS_DR_006-Q6- Final.pdf
2019506,IS-DR-07_Q01_to_7_Data_request_Final_Response_combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS-DR-07_Q01_to_7_Data_request_Final_Response_combined.pdf
2019507,IS_DR_008_FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS_DR_008_FINAL.PDF
2019508,IS_DR_09_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS_DR_09_Combined.pdf
2019509,IS DR 10 FINAL.PDF,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS DR 10 FINAL.PDF
2019510,IS DR 011 Final combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/IS DR 011 Final combined.pdf
2019511,SCGC-SEU-001-1.4 & 1.5_Combined.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-SEU-001-1.4 & 1.5_Combined.pdf
2019512,SCGC-SEU-001-Q1.4-1.5 Supplemental.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-SEU-001-Q1.4-1.5 Supplemental.pdf
2019513,SCGC-SEU-002_Combined_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-SEU-002_Combined_Final.pdf
2019514,SCGC-SEU-003_Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-SEU-003_Final.pdf
2019515,SCGC-DR-004-Final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-DR-004-Final.pdf
2019516,SCGC-DR-004_Final_with_Amended.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-DR-004_Final_with_Amended.pdf
2019517,SCGC-SEU-005_combined_final.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/SCGC-SEU-005_combined_final.pdf
2019518,Shell-Tenaska-DR-001Final-.pdf,https://www.socalgas.com/regulatory/documents/a-17-10-008/Shell-Tenaska-DR-001Final-.pdf
